file name,n objects,object class,width,height,xmin,ymin,xmax,ymax
2010_004995,6,motorbike,375,500,1,140.0,144,500
2010_004995,6,motorbike,375,500,1,110.0,254,348
2010_004995,6,motorbike,375,500,154,150.0,270,279
2010_004995,6,car,375,500,171,149.0,372,221
2010_004997,1,bus,500,375,51,87.0,415,266
2010_004998,1,aeroplane,500,375,32,123.0,444,269
2010_005000,1,bicycle,333,500,1,18.0,295,500
2010_005002,4,sheep,400,300,217,158.0,325,257
2010_005002,4,sheep,400,300,51,140.0,99,205
2010_005002,4,sheep,400,300,19,131.0,65,178
2010_005002,4,sheep,400,300,88,109.0,105,134
2010_005005,2,person,500,375,1,59.0,246,374
2010_005005,2,person,500,375,218,55.0,500,375
2010_005006,1,cat,500,375,16,1.0,500,375
2010_005008,2,dog,500,375,253,74.0,361,209
2010_005008,2,chair,500,375,151,1.0,295,98
2010_005011,1,dog,332,500,1,252.0,332,500
2010_005013,2,car,500,273,342,10.0,493,70
2010_005013,2,person,500,273,197,153.0,218,176
2010_005016,1,bird,500,375,7,85.0,496,355
2010_005017,1,cat,375,500,1,1.0,374,500
2010_005018,2,dog,500,375,26,76.0,234,375
2010_005018,2,person,500,375,40,1.0,500,375
2010_005019,3,horse,500,384,78,107.0,452,350
2010_005019,3,person,500,384,212,40.0,288,240
2010_005019,3,car,500,384,424,152.0,500,188
2010_005021,2,cat,500,375,1,82.0,482,375
2010_005021,2,chair,500,375,100,1.0,500,375
2010_005022,1,aeroplane,500,333,11,63.0,491,235
2010_005023,1,bird,500,333,146,145.0,263,214
2010_005026,4,sheep,500,375,1,50.0,500,374
2010_005026,4,person,500,375,426,1.0,471,39
2010_005026,4,person,500,375,393,1.0,435,41
2010_005026,4,person,500,375,263,1.0,303,47
2010_005028,1,bird,500,385,216,138.0,268,183
2010_005031,3,cow,432,463,240,193.0,407,463
2010_005031,3,cow,432,463,1,165.0,191,313
2010_005031,3,person,432,463,15,129.0,127,364
2010_005033,2,dog,500,375,316,1.0,500,292
2010_005033,2,dog,500,375,31,206.0,289,369
2010_005035,2,cat,500,332,87,103.0,371,332
2010_005035,2,person,500,332,1,1.0,338,332
2010_005041,8,bus,500,400,146,100.0,355,252
2010_005041,8,car,500,400,425,201.0,499,258
2010_005041,8,car,500,400,348,204.0,422,250
2010_005041,8,bus,500,400,1,36.0,64,299
2010_005041,8,bus,500,400,52,158.0,83,245
2010_005041,8,person,500,400,75,195.0,111,261
2010_005041,8,person,500,400,93,200.0,110,263
2010_005041,8,person,500,400,112,208.0,126,233
2010_005042,1,dog,500,354,2,1.0,499,318
2010_005044,2,person,375,500,84,60.0,303,483
2010_005044,2,chair,375,500,90,127.0,327,500
2010_005046,3,diningtable,480,399,1,303.0,467,398
2010_005046,3,person,480,399,23,66.0,238,362
2010_005046,3,person,480,399,38,49.0,447,372
2010_005048,2,cat,500,375,209,71.0,396,169
2010_005048,2,cat,500,375,188,217.0,329,375
2010_005049,4,dog,500,375,169,97.0,395,364
2010_005049,4,person,500,375,49,18.0,300,375
2010_005049,4,sofa,500,375,1,103.0,276,375
2010_005049,4,tvmonitor,500,375,431,48.0,500,144
2010_005052,1,chair,375,500,25,4.0,325,500
2010_005053,2,bird,500,333,87,87.0,256,223
2010_005053,2,bird,500,333,61,100.0,448,219
2010_005054,3,tvmonitor,500,111,86,34.0,121,70
2010_005054,3,sofa,500,111,318,42.0,427,111
2010_005054,3,sofa,500,111,1,70.0,98,111
2010_005055,1,train,500,333,51,49.0,500,293
2010_005059,1,aeroplane,500,375,167,148.0,315,243
2010_005060,1,dog,500,395,1,1.0,500,395
2010_005061,4,cow,370,500,240,401.0,299,443
2010_005061,4,cow,370,500,190,401.0,249,435
2010_005061,4,cow,370,500,185,399.0,218,448
2010_005061,4,cow,370,500,99,394.0,163,433
2010_005062,2,cow,500,333,1,102.0,295,303
2010_005062,2,cow,500,333,416,168.0,499,311
2010_005063,6,bus,500,375,404,147.0,500,221
2010_005063,6,bus,500,375,358,141.0,405,216
2010_005063,6,bus,500,375,223,136.0,363,224
2010_005063,6,bus,500,375,180,147.0,231,209
2010_005063,6,bus,500,375,86,139.0,182,226
2010_005063,6,bus,500,375,1,142.0,82,232
2010_005064,2,dog,352,288,227,82.0,352,274
2010_005064,2,dog,352,288,18,74.0,205,270
2010_005066,1,sheep,500,375,187,60.0,318,264
2010_005068,1,bird,500,375,13,89.0,425,375
2010_005071,2,person,500,334,1,1.0,267,275
2010_005071,2,tvmonitor,500,334,268,1.0,437,117
2010_005072,1,cat,500,375,184,143.0,292,197
2010_005075,2,car,500,375,1,87.0,307,352
2010_005075,2,car,500,375,109,66.0,500,300
2010_005079,2,person,500,375,1,109.0,382,375
2010_005079,2,bottle,500,375,182,200.0,223,259
2010_005080,3,bus,500,375,243,143.0,369,280
2010_005080,3,bus,500,375,43,125.0,232,277
2010_005080,3,bus,500,375,380,173.0,448,248
2010_005082,1,cat,500,500,1,1.0,500,500
2010_005083,1,dog,445,500,17,23.0,430,500
2010_005087,1,car,500,375,1,1.0,500,375
2010_005090,1,dog,500,334,89,17.0,435,329
2010_005093,1,bicycle,500,334,20,3.0,490,323
2010_005094,3,chair,500,369,1,17.0,249,328
2010_005094,3,chair,500,369,331,1.0,500,272
2010_005094,3,diningtable,500,369,175,31.0,439,369
2010_005096,1,bird,500,375,1,53.0,321,290
2010_005098,2,sheep,500,375,60,126.0,412,375
2010_005098,2,sheep,500,375,83,34.0,484,305
2010_005099,1,cat,375,500,55,8.0,375,500
2010_005100,1,motorbike,500,333,11,6.0,468,333
2010_005101,1,aeroplane,500,375,94,145.0,386,231
2010_005106,2,aeroplane,500,375,80,148.0,500,281
2010_005106,2,person,500,375,1,181.0,22,250
2010_005107,1,horse,334,500,145,76.0,328,427
2010_005108,1,cat,500,325,1,41.0,414,325
2010_005109,1,dog,202,418,8,11.0,193,415
2010_005110,5,sofa,500,375,1,115.0,500,374
2010_005110,5,chair,500,375,342,39.0,448,220
2010_005110,5,person,500,375,219,160.0,500,375
2010_005110,5,person,500,375,1,20.0,500,375
2010_005110,5,person,500,375,333,1.0,500,217
2010_005111,3,bicycle,500,375,90,144.0,349,338
2010_005111,3,person,500,375,273,57.0,361,294
2010_005111,3,bottle,500,375,237,207.0,267,245
2010_005115,1,cat,500,334,63,86.0,479,281
2010_005116,1,bicycle,500,375,32,84.0,498,375
2010_005118,3,bus,500,406,40,85.0,420,339
2010_005118,3,person,500,406,155,182.0,210,365
2010_005118,3,person,500,406,141,188.0,190,345
2010_005119,1,car,448,297,64,60.0,435,224
2010_005120,3,sheep,500,375,261,153.0,393,278
2010_005120,3,sheep,500,375,186,174.0,334,297
2010_005120,3,sheep,500,375,17,184.0,200,311
2010_005123,3,bus,500,375,117,194.0,218,244
2010_005123,3,car,500,375,66,214.0,93,233
2010_005123,3,car,500,375,95,212.0,122,235
2010_005127,1,person,500,333,149,28.0,369,323
2010_005128,1,cat,500,375,76,123.0,396,282
2010_005129,1,bird,375,500,167,173.0,227,313
2010_005130,2,train,500,334,34,83.0,383,232
2010_005130,2,person,500,334,309,118.0,327,128
2010_005133,4,bottle,500,375,447,91.0,477,197
2010_005133,4,bottle,500,375,414,85.0,451,196
2010_005133,4,bottle,500,375,156,244.0,183,325
2010_005133,4,tvmonitor,500,375,99,115.0,376,332
2010_005134,1,dog,500,451,72,10.0,500,429
2010_005136,3,motorbike,500,333,1,104.0,140,333
2010_005136,3,motorbike,500,333,20,1.0,499,333
2010_005136,3,motorbike,500,333,332,1.0,496,165
2010_005138,1,dog,500,375,285,180.0,412,318
2010_005141,3,person,500,375,324,122.0,457,375
2010_005141,3,person,500,375,1,144.0,236,375
2010_005141,3,person,500,375,33,126.0,323,375
2010_005143,1,cat,375,500,1,1.0,374,473
2010_005147,1,car,500,333,1,119.0,500,333
2010_005148,1,person,500,375,233,103.0,336,285
2010_005149,1,dog,375,500,22,57.0,325,492
2010_005152,1,bird,500,375,1,1.0,500,375
2010_005155,1,bottle,500,375,1,142.0,71,375
2010_005158,4,tvmonitor,500,375,59,103.0,420,333
2010_005158,4,pottedplant,500,375,414,128.0,500,332
2010_005158,4,pottedplant,500,375,1,66.0,108,278
2010_005158,4,bottle,500,375,419,313.0,441,375
2010_005159,1,dog,424,500,39,20.0,424,500
2010_005160,5,sheep,500,375,253,162.0,350,242
2010_005160,5,motorbike,500,375,98,147.0,306,334
2010_005160,5,motorbike,500,375,322,141.0,496,343
2010_005160,5,motorbike,500,375,45,111.0,115,273
2010_005160,5,bus,500,375,1,1.0,212,90
2010_005161,1,cat,500,375,2,19.0,316,301
2010_005164,1,pottedplant,500,375,456,198.0,500,263
2010_005166,6,cow,500,274,193,129.0,354,242
2010_005166,6,person,500,274,442,1.0,500,162
2010_005166,6,person,500,274,116,21.0,209,210
2010_005166,6,person,500,274,164,27.0,253,129
2010_005166,6,person,500,274,253,35.0,325,164
2010_005166,6,person,500,274,314,42.0,387,153
2010_005167,2,aeroplane,500,375,36,133.0,260,258
2010_005167,2,car,500,375,1,323.0,118,375
2010_005169,1,dog,500,375,182,94.0,296,375
2010_005170,6,chair,500,375,335,260.0,441,375
2010_005170,6,chair,500,375,71,226.0,181,341
2010_005170,6,diningtable,500,375,43,308.0,381,375
2010_005170,6,person,500,375,201,170.0,259,302
2010_005170,6,sofa,500,375,2,173.0,175,247
2010_005170,6,chair,500,375,126,143.0,178,182
2010_005174,1,horse,500,375,17,28.0,409,369
2010_005180,2,sofa,500,375,344,220.0,500,375
2010_005180,2,tvmonitor,500,375,157,168.0,221,218
2010_005182,1,motorbike,500,375,27,1.0,500,375
2010_005183,2,sheep,500,375,172,161.0,268,247
2010_005183,2,sheep,500,375,177,162.0,274,233
2010_005184,1,aeroplane,500,375,53,120.0,350,242
2010_005185,1,cat,400,500,54,31.0,374,483
2010_005187,4,pottedplant,500,216,377,87.0,480,203
2010_005187,4,pottedplant,500,216,260,99.0,369,205
2010_005187,4,pottedplant,500,216,136,94.0,245,208
2010_005187,4,pottedplant,500,216,18,96.0,125,209
2010_005188,2,chair,500,375,159,147.0,324,364
2010_005188,2,person,500,375,164,85.0,442,375
2010_005190,1,tvmonitor,375,500,31,186.0,165,326
2010_005192,1,boat,500,375,18,128.0,500,306
2010_005193,2,sofa,375,500,1,23.0,354,369
2010_005193,2,cat,375,500,116,150.0,271,211
2010_005198,1,boat,500,334,1,194.0,500,333
2010_005199,3,motorbike,461,346,164,98.0,443,327
2010_005199,3,person,461,346,260,74.0,329,285
2010_005199,3,person,461,346,300,83.0,371,294
2010_005201,1,dog,500,375,1,33.0,450,374
2010_005202,1,cat,500,333,181,125.0,500,333
2010_005206,1,dog,500,375,1,100.0,343,374
2010_005208,1,cat,500,375,1,34.0,334,223
2010_005211,4,bicycle,500,375,31,40.0,482,322
2010_005211,4,chair,500,375,118,1.0,167,22
2010_005211,4,chair,500,375,70,1.0,109,25
2010_005211,4,car,500,375,431,1.0,500,51
2010_005213,1,aeroplane,500,333,52,113.0,403,215
2010_005215,1,dog,500,375,1,1.0,430,375
2010_005216,1,cat,266,400,33,74.0,256,371
2010_005217,1,bird,500,333,47,96.0,467,286
2010_005222,5,chair,500,362,323,149.0,462,362
2010_005222,5,chair,500,362,120,132.0,223,270
2010_005222,5,person,500,362,87,9.0,195,254
2010_005222,5,cat,500,362,284,209.0,346,287
2010_005222,5,person,500,362,109,40.0,275,269
2010_005223,4,cow,500,333,288,132.0,450,267
2010_005223,4,cow,500,333,187,143.0,295,269
2010_005223,4,cow,500,333,61,138.0,204,267
2010_005223,4,cow,500,333,27,147.0,97,260
2010_005224,2,aeroplane,349,500,135,24.0,188,61
2010_005224,2,aeroplane,349,500,31,241.0,275,325
2010_005226,4,car,500,375,83,150.0,144,184
2010_005226,4,car,500,375,210,141.0,230,159
2010_005226,4,bicycle,500,375,376,188.0,435,300
2010_005226,4,person,500,375,380,128.0,436,273
2010_005229,1,dog,293,400,62,83.0,282,400
2010_005230,1,cat,500,375,1,103.0,352,278
2010_005232,1,cat,500,311,14,45.0,481,269
2010_005236,2,car,375,500,1,74.0,374,500
2010_005236,2,person,375,500,88,102.0,214,189
2010_005238,2,chair,396,472,1,49.0,395,472
2010_005238,2,cat,396,472,102,202.0,293,278
2010_005239,3,cat,375,500,217,119.0,310,211
2010_005239,3,tvmonitor,375,500,100,324.0,297,456
2010_005239,3,tvmonitor,375,500,121,192.0,309,330
2010_005241,1,cat,399,500,53,75.0,399,500
2010_005242,2,dog,500,375,91,129.0,363,338
2010_005242,2,dog,500,375,268,115.0,410,235
2010_005243,10,horse,500,333,88,94.0,152,252
2010_005243,10,chair,500,333,175,241.0,322,333
2010_005243,10,chair,500,333,344,297.0,419,333
2010_005243,10,chair,500,333,418,175.0,464,244
2010_005243,10,tvmonitor,500,333,397,91.0,456,140
2010_005243,10,person,500,333,333,58.0,400,189
2010_005243,10,person,500,333,411,203.0,500,333
2010_005243,10,person,500,333,339,136.0,367,190
2010_005243,10,person,500,333,279,136.0,359,333
2010_005243,10,person,500,333,179,180.0,307,333
2010_005245,2,dog,367,500,145,233.0,201,339
2010_005245,2,person,367,500,155,160.0,213,312
2010_005246,1,dog,500,375,47,1.0,472,375
2010_005250,1,cat,500,375,117,1.0,500,375
2010_005252,4,person,500,381,371,170.0,447,250
2010_005252,4,person,500,381,282,170.0,388,276
2010_005252,4,motorbike,500,381,1,145.0,258,277
2010_005252,4,boat,500,381,352,187.0,495,353
2010_005253,1,dog,500,375,134,189.0,327,301
2010_005257,1,cat,375,500,38,225.0,183,339
2010_005258,1,cow,500,375,1,1.0,371,375
2010_005260,1,sheep,500,335,38,133.0,339,269
2010_005261,4,car,500,375,3,91.0,210,199
2010_005261,4,car,500,375,25,28.0,477,311
2010_005261,4,car,500,375,1,89.0,60,121
2010_005261,4,person,500,375,14,47.0,31,94
2010_005264,1,cat,500,333,1,1.0,374,333
2010_005266,2,chair,500,375,116,29.0,500,374
2010_005266,2,chair,500,375,409,1.0,500,179
2010_005268,1,aeroplane,500,335,36,34.0,455,275
2010_005270,7,horse,500,375,179,175.0,261,315
2010_005270,7,horse,500,375,159,169.0,323,299
2010_005270,7,horse,500,375,277,212.0,339,295
2010_005270,7,dog,500,375,107,251.0,150,293
2010_005270,7,person,500,375,227,139.0,264,228
2010_005270,7,person,500,375,280,150.0,310,249
2010_005270,7,person,500,375,165,146.0,247,269
2010_005272,1,motorbike,500,333,40,1.0,499,331
2010_005273,6,diningtable,500,375,1,238.0,500,375
2010_005273,6,person,500,375,85,66.0,194,259
2010_005273,6,chair,500,375,206,195.0,275,277
2010_005273,6,person,500,375,229,142.0,354,305
2010_005273,6,person,500,375,320,96.0,482,350
2010_005273,6,chair,500,375,1,197.0,25,247
2010_005274,2,dog,500,500,42,89.0,446,398
2010_005274,2,pottedplant,500,500,1,1.0,136,310
2010_005275,1,cat,328,500,54,20.0,290,483
2010_005276,5,cow,500,281,188,56.0,249,230
2010_005276,5,cow,500,281,1,8.0,186,142
2010_005276,5,person,500,281,192,72.0,372,281
2010_005276,5,person,500,281,188,1.0,344,207
2010_005276,5,person,500,281,353,1.0,366,28
2010_005277,2,bus,500,312,32,67.0,439,253
2010_005277,2,person,500,312,304,113.0,333,156
2010_005279,2,pottedplant,375,500,1,1.0,346,411
2010_005279,2,pottedplant,375,500,1,1.0,217,169
2010_005284,10,bus,500,333,87,25.0,411,268
2010_005284,10,car,500,333,423,163.0,464,203
2010_005284,10,person,500,333,207,114.0,260,160
2010_005284,10,person,500,333,456,156.0,480,220
2010_005284,10,person,500,333,473,151.0,496,217
2010_005284,10,person,500,333,484,150.0,499,218
2010_005284,10,person,500,333,59,142.0,81,203
2010_005284,10,person,500,333,40,143.0,61,205
2010_005284,10,person,500,333,14,146.0,38,209
2010_005284,10,person,500,333,4,142.0,25,202
2010_005285,1,sheep,333,500,38,73.0,318,386
2010_005287,1,cat,500,375,1,1.0,364,375
2010_005292,1,dog,500,334,1,1.0,500,334
2010_005293,2,person,500,375,296,208.0,500,375
2010_005293,2,person,500,375,60,233.0,233,375
2010_005297,4,cow,500,375,336,105.0,397,140
2010_005297,4,cow,500,375,218,173.0,255,219
2010_005297,4,cow,500,375,77,183.0,139,218
2010_005297,4,cow,500,375,1,297.0,43,337
2010_005299,2,bottle,500,345,267,15.0,342,268
2010_005299,2,person,500,345,79,1.0,495,345
2010_005301,6,aeroplane,500,338,20,79.0,493,221
2010_005301,6,aeroplane,500,338,104,60.0,196,100
2010_005301,6,aeroplane,500,338,161,75.0,255,111
2010_005301,6,aeroplane,500,338,250,76.0,340,104
2010_005301,6,aeroplane,500,338,328,74.0,406,97
2010_005301,6,aeroplane,500,338,396,70.0,463,97
2010_005303,2,person,375,500,1,247.0,375,500
2010_005303,2,person,375,500,118,1.0,375,384
2010_005305,2,tvmonitor,500,312,1,1.0,199,76
2010_005305,2,pottedplant,500,312,460,1.0,500,107
2010_005306,2,dog,500,375,166,7.0,347,222
2010_005306,2,person,500,375,1,1.0,99,341
2010_005308,4,chair,500,375,377,98.0,500,237
2010_005308,4,chair,500,375,300,233.0,474,375
2010_005308,4,chair,500,375,60,246.0,212,375
2010_005308,4,chair,500,375,1,107.0,133,238
2010_005309,1,train,500,291,148,46.0,336,246
2010_005310,3,sheep,500,375,301,93.0,474,347
2010_005310,3,sheep,500,375,80,77.0,201,199
2010_005310,3,sheep,500,375,49,156.0,98,184
2010_005312,2,dog,500,375,117,135.0,305,235
2010_005312,2,cat,500,375,263,200.0,422,300
2010_005314,8,person,500,375,219,312.0,258,375
2010_005314,8,person,500,375,8,283.0,49,375
2010_005314,8,person,500,375,406,242.0,468,328
2010_005314,8,person,500,375,336,229.0,373,309
2010_005314,8,person,500,375,301,231.0,342,317
2010_005314,8,person,500,375,263,240.0,294,314
2010_005314,8,person,500,375,196,234.0,233,316
2010_005314,8,person,500,375,485,301.0,500,359
2010_005317,1,cat,500,460,70,1.0,500,460
2010_005318,8,car,500,333,55,111.0,445,252
2010_005318,8,person,500,333,247,126.0,278,161
2010_005318,8,person,500,333,70,74.0,100,151
2010_005318,8,person,500,333,90,62.0,128,148
2010_005318,8,person,500,333,144,101.0,179,146
2010_005318,8,person,500,333,236,85.0,278,136
2010_005318,8,person,500,333,311,74.0,340,135
2010_005318,8,chair,500,333,131,109.0,155,146
2010_005320,1,bird,500,374,56,23.0,300,337
2010_005323,1,car,500,334,9,190.0,490,326
2010_005327,3,person,500,375,30,54.0,190,375
2010_005327,3,person,500,375,296,28.0,474,375
2010_005327,3,person,500,375,185,68.0,310,375
2010_005330,1,dog,500,375,67,105.0,360,266
2010_005331,2,dog,360,270,144,34.0,360,259
2010_005331,2,dog,360,270,1,13.0,223,242
2010_005332,2,boat,375,500,1,1.0,121,267
2010_005332,2,boat,375,500,100,1.0,372,415
2010_005338,2,horse,500,306,6,32.0,461,306
2010_005338,2,person,500,306,200,78.0,497,236
2010_005340,1,cat,500,333,1,1.0,386,333
2010_005344,2,cat,500,375,33,164.0,444,374
2010_005344,2,cat,500,375,39,14.0,338,230
2010_005345,1,tvmonitor,500,375,86,40.0,358,297
2010_005346,4,person,500,333,437,45.0,500,174
2010_005346,4,person,500,333,50,102.0,117,172
2010_005346,4,person,500,333,141,20.0,289,324
2010_005346,4,motorbike,500,333,46,58.0,383,296
2010_005349,8,diningtable,500,334,117,208.0,344,313
2010_005349,8,person,500,334,231,129.0,455,334
2010_005349,8,person,500,334,11,122.0,232,334
2010_005349,8,person,500,334,133,78.0,237,210
2010_005349,8,person,500,334,248,92.0,329,219
2010_005349,8,bottle,500,334,256,175.0,277,233
2010_005349,8,bottle,500,334,274,181.0,290,250
2010_005349,8,chair,500,334,432,248.0,500,334
2010_005350,6,person,375,500,256,206.0,319,337
2010_005350,6,person,375,500,275,201.0,366,341
2010_005350,6,bird,375,500,49,287.0,116,327
2010_005350,6,bird,375,500,162,262.0,201,345
2010_005350,6,bird,375,500,140,286.0,169,330
2010_005350,6,bird,375,500,201,298.0,246,340
2010_005352,18,person,500,325,132,143.0,164,218
2010_005352,18,person,500,325,154,136.0,190,229
2010_005352,18,person,500,325,181,138.0,222,226
2010_005352,18,person,500,325,211,134.0,248,228
2010_005352,18,person,500,325,238,132.0,278,223
2010_005352,18,person,500,325,271,129.0,302,219
2010_005352,18,person,500,325,285,132.0,336,228
2010_005352,18,person,500,325,332,111.0,402,318
2010_005352,18,person,500,325,290,204.0,356,310
2010_005352,18,person,500,325,248,191.0,315,302
2010_005352,18,person,500,325,207,195.0,267,300
2010_005352,18,person,500,325,188,203.0,229,297
2010_005352,18,person,500,325,151,200.0,202,298
2010_005352,18,person,500,325,137,201.0,171,295
2010_005352,18,person,500,325,90,204.0,148,307
2010_005352,18,person,500,325,84,132.0,141,300
2010_005352,18,person,500,325,415,13.0,424,34
2010_005352,18,person,500,325,492,166.0,500,210
2010_005353,1,bird,500,357,248,183.0,322,305
2010_005359,1,motorbike,500,375,56,1.0,500,375
2010_005361,1,dog,375,500,30,53.0,300,499
2010_005364,1,boat,333,500,56,166.0,259,281
2010_005365,1,aeroplane,500,375,78,141.0,322,212
2010_005366,1,motorbike,500,375,44,108.0,493,343
2010_005369,6,bottle,500,375,256,110.0,272,147
2010_005369,6,bottle,500,375,265,106.0,277,149
2010_005369,6,person,500,375,1,79.0,142,375
2010_005369,6,person,500,375,179,81.0,327,283
2010_005369,6,person,500,375,369,93.0,500,345
2010_005369,6,diningtable,500,375,1,274.0,500,375
2010_005371,3,tvmonitor,500,375,161,117.0,217,168
2010_005371,3,chair,500,375,207,165.0,297,304
2010_005371,3,car,500,375,256,56.0,285,72
2010_005372,2,chair,375,500,66,311.0,225,500
2010_005372,2,tvmonitor,375,500,157,236.0,242,318
2010_005374,2,bicycle,500,375,21,1.0,500,375
2010_005374,2,person,500,375,168,1.0,456,342
2010_005375,1,dog,500,375,1,1.0,500,375
2010_005376,2,horse,500,333,51,128.0,414,332
2010_005376,2,horse,500,333,1,97.0,181,333
2010_005377,1,car,500,333,14,96.0,479,331
2010_005379,10,diningtable,375,500,37,413.0,375,499
2010_005379,10,bottle,375,500,123,372.0,162,499
2010_005379,10,bottle,375,500,150,386.0,192,500
2010_005379,10,bottle,375,500,179,369.0,226,500
2010_005379,10,bottle,375,500,227,370.0,278,500
2010_005379,10,bottle,375,500,288,376.0,330,500
2010_005379,10,bottle,375,500,322,370.0,364,500
2010_005379,10,bottle,375,500,318,368.0,342,442
2010_005379,10,person,375,500,110,52.0,262,425
2010_005379,10,bottle,375,500,237,364.0,279,500
2010_005382,1,aeroplane,500,258,38,53.0,485,190
2010_005384,2,dog,334,500,7,175.0,316,498
2010_005384,2,person,334,500,18,10.0,322,500
2010_005385,1,sheep,375,500,1,1.0,337,449
2010_005386,1,cat,332,500,1,35.0,331,500
2010_005388,2,sofa,500,374,205,166.0,413,284
2010_005388,2,chair,500,374,422,159.0,488,328
2010_005389,4,bus,500,371,153,176.0,268,220
2010_005389,4,person,500,371,44,194.0,58,253
2010_005389,4,person,500,371,29,204.0,50,254
2010_005389,4,person,500,371,48,201.0,73,257
2010_005391,1,dog,500,374,28,69.0,494,341
2010_005393,2,motorbike,460,500,227,193.0,371,313
2010_005393,2,person,460,500,194,157.0,354,302
2010_005394,2,cat,500,375,70,23.0,404,336
2010_005394,2,person,500,375,1,161.0,120,375
2010_005398,8,sofa,500,375,1,225.0,323,375
2010_005398,8,chair,500,375,313,153.0,357,186
2010_005398,8,chair,500,375,250,155.0,297,186
2010_005398,8,chair,500,375,173,163.0,243,238
2010_005398,8,chair,500,375,397,158.0,464,284
2010_005398,8,chair,500,375,280,177.0,340,313
2010_005398,8,chair,500,375,330,173.0,420,312
2010_005398,8,diningtable,500,375,217,184.0,427,299
2010_005401,1,boat,499,334,1,1.0,499,263
2010_005402,1,bicycle,500,333,1,1.0,500,333
2010_005403,3,person,500,333,99,103.0,184,333
2010_005403,3,person,500,333,174,78.0,361,333
2010_005403,3,person,500,333,257,80.0,373,333
2010_005405,2,person,500,375,1,76.0,248,375
2010_005405,2,person,500,375,234,43.0,500,375
2010_005406,1,dog,333,500,1,1.0,333,500
2010_005408,1,cat,500,375,99,65.0,448,307
2010_005409,5,bottle,500,375,190,269.0,296,375
2010_005409,5,bottle,500,375,1,135.0,151,265
2010_005409,5,car,500,375,437,181.0,500,235
2010_005409,5,person,500,375,69,59.0,147,185
2010_005409,5,person,500,375,1,34.0,453,375
2010_005410,8,tvmonitor,500,375,375,133.0,437,182
2010_005410,8,person,500,375,329,63.0,401,166
2010_005410,8,person,500,375,259,50.0,330,179
2010_005410,8,person,500,375,197,61.0,261,137
2010_005410,8,person,500,375,158,66.0,202,139
2010_005410,8,person,500,375,73,46.0,131,290
2010_005410,8,person,500,375,77,64.0,174,325
2010_005410,8,person,500,375,307,145.0,411,375
2010_005414,1,car,500,344,111,63.0,439,294
2010_005415,1,bus,500,375,31,121.0,493,197
2010_005416,1,sheep,500,375,169,137.0,357,297
2010_005417,2,horse,500,375,1,37.0,432,374
2010_005417,2,horse,500,375,345,71.0,427,231
2010_005419,8,dog,500,375,160,88.0,275,277
2010_005419,8,bottle,500,375,283,149.0,301,165
2010_005419,8,bottle,500,375,313,147.0,330,162
2010_005419,8,bottle,500,375,340,146.0,358,162
2010_005419,8,bottle,500,375,340,162.0,363,205
2010_005419,8,bottle,500,375,308,164.0,334,206
2010_005419,8,bottle,500,375,279,167.0,306,208
2010_005419,8,person,500,375,402,16.0,434,57
2010_005421,1,cat,375,500,21,157.0,201,339
2010_005424,1,cow,500,375,203,157.0,300,233
2010_005425,1,cat,500,375,1,1.0,444,375
2010_005426,1,bird,500,420,89,129.0,486,351
2010_005428,3,bird,500,318,17,85.0,75,124
2010_005428,3,bird,500,318,66,30.0,255,248
2010_005428,3,bird,500,318,219,15.0,438,248
2010_005429,1,motorbike,500,332,2,4.0,495,315
2010_005432,1,car,500,347,36,71.0,487,319
2010_005433,1,motorbike,500,375,84,48.0,370,375
2010_005434,1,dog,500,375,103,18.0,500,374
2010_005437,1,car,500,375,1,27.0,500,374
2010_005441,1,bottle,500,333,267,165.0,397,290
2010_005442,1,cat,500,491,1,1.0,499,491
2010_005448,1,dog,500,375,227,140.0,340,278
2010_005450,1,tvmonitor,500,375,238,31.0,489,204
2010_005452,2,horse,500,342,99,73.0,447,342
2010_005452,2,bird,500,342,155,45.0,230,144
2010_005455,3,pottedplant,500,375,298,107.0,431,361
2010_005455,3,pottedplant,500,375,125,186.0,418,375
2010_005455,3,pottedplant,500,375,52,94.0,218,375
2010_005456,1,cat,500,375,1,1.0,500,375
2010_005457,2,bus,500,375,52,1.0,452,370
2010_005457,2,car,500,375,469,162.0,500,229
2010_005458,1,cow,333,500,1,78.0,313,500
2010_005462,1,cat,500,375,189,1.0,472,267
2010_005463,1,train,500,451,274,244.0,424,297
2010_005466,7,sheep,500,374,451,187.0,500,310
2010_005466,7,sheep,500,374,391,140.0,500,220
2010_005466,7,sheep,500,374,248,185.0,330,255
2010_005466,7,sheep,500,374,391,129.0,441,172
2010_005466,7,person,500,374,193,119.0,267,242
2010_005466,7,person,500,374,250,31.0,292,132
2010_005466,7,person,500,374,218,35.0,249,135
2010_005467,8,person,500,375,108,182.0,170,303
2010_005467,8,horse,500,375,368,206.0,422,288
2010_005467,8,horse,500,375,251,198.0,294,284
2010_005467,8,horse,500,375,316,192.0,361,280
2010_005467,8,horse,500,375,291,193.0,331,274
2010_005467,8,horse,500,375,189,197.0,231,283
2010_005467,8,horse,500,375,137,178.0,193,272
2010_005467,8,horse,500,375,1,194.0,27,268
2010_005468,1,cow,500,333,154,158.0,348,287
2010_005471,2,horse,332,500,41,228.0,332,500
2010_005471,2,person,332,500,84,8.0,319,457
2010_005472,1,bird,500,366,93,126.0,212,187
